PeakID (cmd=annotatePeaks.pl /media/serlia/Storage 2/results-chipseq/rora-enrichment-found-regions-lazar-may-03-2020.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
0.10383967310190201	chr19	16205601	16205800	+	0	NA	intron (NM_008139, intron 1 of 6)	intron (NM_008139, intron 1 of 6)	41602	NR_033228	595139	Mm.405662	NR_033228		E030024N20Rik	9030417F11Rik|Ppia-ps8	peptidylprolyl isomerase A pseudogene 8	pseudo
10.80971015493075	chr14	55094601	55095200	+	0	NA	5' UTR (NM_153083, exon 1 of 2)	5' UTR (NM_153083, exon 1 of 2)	116	NM_153083	105663	Mm.319204	NM_153083	ENSMUSG00000045691	Thtpa	AW122966	thiamine triphosphatase	protein-coding
1.5056752562522888-2	chr4	116995201	116995600	+	0	NA	promoter-TSS (NM_009478)	promoter-TSS (NM_009478)	66	NM_175244	76608	Mm.251420	NM_175244	ENSMUSG00000046861	Hectd3	1700064K09Rik|AI467540|AW743312	HECT domain E3 ubiquitin protein ligase 3	protein-coding
4.079168560604255	chr10	42501801	42503000	+	0	NA	exon (NM_017472, exon 1 of 4)	exon (NM_017472, exon 1 of 4)	346	NM_017472	54198	Mm.277870	NM_017472	ENSMUSG00000019804	Snx3	SDP3	sorting nexin 3	protein-coding
1.427795497700572	chr7	101559601	101560000	+	0	NA	intron (NR_033804, intron 1 of 3)	intron (NR_033804, intron 1 of 3)	1065	NR_033804	11871	Mm.439746	NM_007490	ENSMUSG00000092517	Art2a	ARTC2|Art2a-ps|Ly92a|Rt-6|Rt6|Rt6-1	ADP-ribosyltransferase 2a	protein-coding
3.690758723233427	chr19	11911801	11913200	+	0	NA	5' UTR (NM_172635, exon 1 of 19)	5' UTR (NM_172635, exon 1 of 19)	101	NM_172635	225929	Mm.42711	NM_172635	ENSMUSG00000046139	Patl1	AV312086|Pat1b	protein associated with topoisomerase II homolog 1 (yeast)	protein-coding
3.1986245135809956	chr4	146443201	146466400	+	0	NA	intron (NM_001085522, intron 1 of 3)	intron (NM_001085522, intron 1 of 3)	5770	NM_001085522	433791	Mm.276881	NM_001085522	ENSMUSG00000070605	Zfp992	Gm13251	zinc finger protein 992	protein-coding
5.111403141399485	chr3	92277801	92282400	+	0	NA	Intergenic	Intergenic	-5204	NM_001309382	100042514	Mm.6853	NM_001309382	ENSMUSG00000074445	Sprr2a3	Sprr2a|Sprr2a1	small proline-rich protein 2A3	protein-coding
0.8982131779193878	chr16	94371001	94371800	+	0	NA	promoter-TSS (NM_001159617)	promoter-TSS (NM_001159617)	-385	NM_019543	56176	Mm.474449	NM_019543	ENSMUSG00000022940	Pigp	Dcrc|Dscr5	phosphatidylinositol glycan anchor biosynthesis, class P	protein-coding
2.42426365988807	chr2	151493001	151495000	+	0	NA	promoter-TSS (NM_001291074)	promoter-TSS (NM_001291074)	-182	NM_001291074	386649	Mm.419479	NM_198326	ENSMUSG00000027455	Nsfl1c	Munc-18c|Stxbp3a|p47	NSFL1 (p97) cofactor (p47)	protein-coding
5.168619765900075	chr4	143161601	143162400	+	0	NA	intron (NM_001081355, intron 6 of 9)	CpG	-25838	NR_105988	102465618		NR_105988	ENSMUSG00000106597	Mir7021	mmu-mir-7021	microRNA 7021	ncRNA
2.305240720510483-2	chr1	38408401	38408600	+	0	NA	intron (NM_001290814, intron 4 of 21)	intron (NM_001290814, intron 4 of 21)	218744	NM_001290814	16764	Mm.336679	NM_010678	ENSMUSG00000037138	Aff3	3222402O04Rik|A730046J16|LAF-4|Laf4	AF4/FMR2 family, member 3	protein-coding
4.094497195693112	chr7	30590201	30592000	+	0	NA	exon (NM_021397, exon 2 of 6)	exon (NM_021397, exon 2 of 6)	1720	NR_106134	102465774		NR_106134	ENSMUSG00000098553	Mir3569	Gm27279|mmu-mir-3569	microRNA 3569	ncRNA
1.0085605502179154	chr10	120197001	120198800	+	0	NA	intron (NM_001359184, intron 1 of 11)	intron (NM_001359184, intron 1 of 11)	3697	NR_152856	73914	Mm.146194	NM_028679	ENSMUSG00000020227	Irak3	4833428C18Rik|AI563835|IRAK-M	interleukin-1 receptor-associated kinase 3	protein-coding
0.7391110163522405	chrX	159708401	159713400	+	0	NA	intron (NR_110969, intron 1 of 16)	intron (NR_110969, intron 1 of 16)	2299	NR_110970	58194	Mm.286495	NM_021389	ENSMUSG00000040990	Sh3kbp1	1200007H22Rik|1700125L08Rik|5830464D22Rik|AI447724|Cin85|IN85|Ruk|Seta	SH3-domain kinase binding protein 1	protein-coding
5.092545297811493	chr3	135437801	135441200	+	0	NA	promoter-TSS (NR_030689)	promoter-TSS (NR_030689)	374	NM_001356597	66105	Mm.49884	NM_025356	ENSMUSG00000078578	Ube2d3	1100001F19Rik|9430029A22Rik|AA414951	ubiquitin-conjugating enzyme E2D 3	protein-coding
1.867034359161702	chr7	35176401	35178200	+	0	NA	Intergenic	Intergenic	-9085	NM_017394	53896	Mm.35567	NM_017394	ENSMUSG00000030495	Slc7a10	AL024237|Asc-1|D7Bwg0847e	solute carrier family 7 (cationic amino acid transporter, y+ system), member 10	protein-coding
9.968608847260475	chr11	86544401	86545400	+	0	NA	promoter-TSS (NM_028259)	promoter-TSS (NM_028259)	-91	NM_001199045	56427	Mm.383207	NM_019756	ENSMUSG00000020513	Tubd1	4930550G19Rik|Tubd	tubulin, delta 1	protein-coding
2.725791424512863	chr13	55017801	55018200	+	0	NA	intron (NM_001206392, intron 1 of 17)	intron (NM_001206392, intron 1 of 17)	2819	NM_001206391	212032	Mm.267479	NM_001033245	ENSMUSG00000025877	Hk3	HK III|HK-III	hexokinase 3	protein-coding
2.4635962806642056	chr2	32539601	32540400	+	0	NA	intron (NM_153560, intron 1 of 10)	intron (NM_153560, intron 1 of 10)	4641	NM_153560	98952	Mm.4065	NM_153560	ENSMUSG00000039157	Fam102a	AI426465|C230093N12Rik|Eeig1	family with sequence similarity 102, member A	protein-coding
3.4892052177618895	chr3	60500801	60502800	+	0	NA	intron (NM_001253709, intron 1 of 8)	intron (NM_001253709, intron 1 of 8)	621	NM_001310514	56758	Mm.255723	NM_020007	ENSMUSG00000027763	Mbnl1	Mbnl|mKIAA0428	muscleblind like splicing factor 1	protein-coding
4.060131341218948	chr16	4674201	4674400	+	0	NA	intron (NM_030205, intron 3 of 27)	intron (NM_030205, intron 3 of 27)	5420	NM_030205	78885	Mm.325512	NM_030205	ENSMUSG00000039637	Coro7	0610011B16Rik|AW048373|AW556392	coronin 7	protein-coding
1.3758756667375565	chr9	75414201	75414600	+	0	NA	intron (NR_040719, intron 3 of 3)	intron (NR_040719, intron 3 of 3)	4216	NR_040719	71274	Mm.399152	NR_040719	ENSMUSG00000097021	4933433G15Rik	4921522K19Rik	RIKEN cDNA 4933433G15 gene	ncRNA
5.485330851748586	chr12	70452801	70453600	+	0	NA	promoter-TSS (NM_028339)	promoter-TSS (NM_028339)	46	NM_028339	72736	Mm.204670	NM_028339	ENSMUSG00000021072	Tmx1	2810425A04Rik|Txndc1	thioredoxin-related transmembrane protein 1	protein-coding
4.260888025164604	chr8	126945001	126946200	+	0	NA	intron (NM_024214, intron 1 of 4)	CpG	321	NM_024214	67952	Mm.6932	NM_024214	ENSMUSG00000093904	Tomm20	1810060K07Rik|BB284719|Gm19268|MAS20|MOM19|TOM20|mKIAA0016	translocase of outer mitochondrial membrane 20	protein-coding
10.896243320157131-2	chr15	76243001	76243600	+	0	NA	5' UTR (NM_001163576, exon 1 of 10)	5' UTR (NM_001163576, exon 1 of 10)	140	NM_001163575	671535	Mm.373750	NM_001163575	ENSMUSG00000063268	Parp10	ARTD10|PARP-10	poly (ADP-ribose) polymerase family, member 10	protein-coding
7.113017809577286	chr12	85279801	85280600	+	0	NA	intron (NM_001364360, intron 1 of 2)	intron (NM_001364360, intron 1 of 2)	235	NM_025421	66204	Mm.311985	NM_025421	ENSMUSG00000008822	Acyp1	1110039O14Rik|AI325944	acylphosphatase 1, erythrocyte (common) type	protein-coding
5.70420845521554	chr18	46522801	46526600	+	0	NA	5' UTR (NM_173423, exon 2 of 3)	5' UTR (NM_173423, exon 2 of 3)	1271	NM_173423	240263	Mm.38249	NM_173423	ENSMUSG00000033319	Fem1c	2610312A07Rik|3632443A22Rik|AI646567	fem-1 homolog c (C.elegans)	protein-coding
5.119296044111252	chr8	90877201	90877400	+	0	NA	intron (NM_177224, intron 2 of 39)	intron (NM_177224, intron 2 of 39)	48465	NM_177224	109151	Mm.100615	NM_177224	ENSMUSG00000056608	Chd9	1810014J18Rik|9030205D12Rik|A330063D19Rik|AD013|PRIC320|mKIAA0308	chromodomain helicase DNA binding protein 9	protein-coding
3.023465154071649	chr1	66700401	66701600	+	0	NA	exon (NM_001310642, exon 1 of 7)	exon (NM_001310642, exon 1 of 7)	169	NM_001310644	66646	Mm.240912	NM_025683	ENSMUSG00000026005	Rpe	2810429B02Rik|5730518J08Rik	ribulose-5-phosphate-3-epimerase	protein-coding
0.0-50	chr10	100542801	100543200	+	0	NA	intron (NM_146009, intron 36 of 53)	intron (NM_146009, intron 36 of 53)	46259	NM_175128	68281	Mm.268474	NM_175128	ENSMUSG00000046567	4930430F08Rik	4930571E09Rik|A730088G13Rik|AW551239|C430008C19Rik	RIKEN cDNA 4930430F08 gene	protein-coding
0.1765274554491043-2	chr13	5697601	5697800	+	0	NA	Intergenic	L1_Mus3|LINE|L1	160392	NR_045891	71867	Mm.179181	NR_045891	ENSMUSG00000100625	1700016G22Rik	-	RIKEN cDNA 1700016G22 gene	ncRNA
1.028012752532959	chr18	38627601	38627800	+	0	NA	Intergenic	B3|SINE|B2	-26353	NM_011898	24066	Mm.42038	NM_011898	ENSMUSG00000024427	Spry4	A030006O18Rik|sprouty4	sprouty RTK signaling antagonist 4	protein-coding
0.643805980682373	chr10	78402601	78402800	+	0	NA	exon (NM_010925, exon 10 of 13)	exon (NM_010925, exon 10 of 13)	5845	NR_105872	102465547		NR_105872	ENSMUSG00000098376	Mir6907	Gm27351|mmu-mir-6907	microRNA 6907	ncRNA
0.5918861329555511-2	chr17	36163801	36164000	+	0	NA	TTS (NM_001081032)	TTS (NM_001081032)	4637	NM_001081032	667977	Mm.441651	NM_001081032	ENSMUSG00000073402	Gm8909	EG667977|H2-Tw5l|H2-gs17	predicted gene 8909	protein-coding
5.742334045469761	chrY	90764601	90765000	+	0	NA	Intergenic	Intergenic	-9750	NR_137283	654820	Mm.34441	NM_001039559	ENSMUSG00000072844	G530011O06Rik	-	RIKEN cDNA G530011O06 gene	ncRNA
6.952066231518984	chr8	71922601	71923400	+	0	NA	intron (NM_133358, intron 1 of 3)	CpG	175	NM_133358	170938	Mm.480419	NM_133358	ENSMUSG00000066880	Zfp617	Zfps11-6	zinc finger protein 617	protein-coding
2.1305573867844094	chr3	106128201	106130200	+	0	NA	intron (NM_023186, intron 8 of 10)	L1_Mus4|LINE|L1	15818	NM_023186	81600	Mm.46418	NM_023186	ENSMUSG00000062778	Chia1	2200003E03Rik|AMCase|Chia|YNL	chitinase, acidic 1	protein-coding
3.4267092645168304	chr13	113013401	113013600	+	0	NA	Intergenic	Intergenic	19632	NM_001037914	622408	Mm.360976	NM_001037914	ENSMUSG00000074651	Mcidas	EG622408|Gm6320|Idas|Mci|Mcin	multiciliate differentiation and DNA synthesis associated cell cycle protein	protein-coding
2.7343587586929465	chr7	126501601	126504000	+	0	NA	promoter-TSS (NM_001347658)	promoter-TSS (NM_001347658)	-375	NM_001347658	233871	Mm.231450	NM_183020	ENSMUSG00000032637	Atxn2l	A2D|A2LG|A2RP|A2lp|Atxnl2	ataxin 2-like	protein-coding
1.1007005292922258	chr12	73656601	73657000	+	0	NA	intron (NM_008856, intron 2 of 13)	intron (NM_008856, intron 2 of 13)	72004	NM_001313977	18755	Mm.341677	NM_008856	ENSMUSG00000021108	Prkch	Pkch	protein kinase C, eta	protein-coding
4.024529123412711	chr7	75701801	75703200	+	0	NA	intron (NM_029332, intron 16 of 36)	intron (NM_029332, intron 16 of 36)	-145838	NM_029652	207952	Mm.206223	NM_029652	ENSMUSG00000055652	Klhl25	2810402K13Rik|BC027373|Enc-1	kelch-like 25	protein-coding
2.489556223154068	chr4	106621801	106622600	+	0	NA	promoter-TSS (NM_177667)	promoter-TSS (NM_177667)	-249	NM_177667	230576	Mm.41945	NM_177667	ENSMUSG00000034919	Ttc22	4732467L16Rik	tetratricopeptide repeat domain 22	protein-coding
11.709673175896143	chr7	25267401	25269200	+	0	NA	intron (NM_001302811, intron 1 of 20)	CpG	601	NM_001302811	71722	Mm.28833	NM_027882	ENSMUSG00000005442	Cic	1200010B10Rik|mKIAA0306	capicua transcriptional repressor	protein-coding
0.0-27	chr7	139086001	139086400	+	0	NA	intron (NM_011993, intron 1 of 13)	CpG	199	NM_011993	26757	Mm.250414	NM_011993	ENSMUSG00000025478	Dpysl4	AI173505|CRMP-3|Crmp3|DPY4|Drp-4|Ulip4	dihydropyrimidinase-like 4	protein-coding
6.257319285679928	chr9	66591801	66594000	+	0	NA	5' UTR (NM_001302122, exon 1 of 13)	5' UTR (NM_001302122, exon 1 of 13)	215	NM_144937	235441	Mm.32465	NM_144937	ENSMUSG00000032376	Usp3	AA409661|BC017156	ubiquitin specific peptidase 3	protein-coding
0.0-9	chr8	72361001	72361200	+	0	NA	intron (NM_007944, intron 21 of 23)	B1_Mus1|SINE|Alu	42038	NM_008452	16598	Mm.26938	NM_008452	ENSMUSG00000055148	Klf2	Lklf	Kruppel-like factor 2 (lung)	protein-coding
4.053900873661041	chr7	80294201	80295200	+	0	NA	intron (NM_145150, intron 1 of 13)	CpG	249	NM_001285998	233406	Mm.227274	NM_145150	ENSMUSG00000038943	Prc1	D7Ertd348e	protein regulator of cytokinesis 1	protein-coding
5.487926837056875	chr3	152475601	152476000	+	0	NA	intron (NM_001081277, intron 12 of 13)	intron (NM_001081277, intron 12 of 13)	79116	NM_001287139	108946	Mm.379292	NM_198416	ENSMUSG00000039068	Zzz3	3110065C23Rik|6430567E01Rik|AA408566|AI481057|AW556059|R75514	zinc finger, ZZ domain containing 3	protein-coding
2.862513691186905	chr14	20640201	20641400	+	0	NA	Intergenic	CpG	15740	NM_021508	59011	Mm.439911	NM_021508	ENSMUSG00000068697	Myoz1	2310001N11Rik|AV090278|FATZ|Myoz	myozenin 1	protein-coding
8.042382851243019	chr10	39171201	39172000	+	0	NA	Intergenic	Intergenic	-7806	NM_001127376	327743	Mm.208111	NM_001127376	ENSMUSG00000062074	Ccn6	Gm735|WISP-3|Wisp3	cellular communication network factor 6	protein-coding
4.5523313388228415	chr1	20819601	20820600	+	0	NA	intron (NM_008563, intron 1 of 16)	CpG	212	NM_008563	17215	Mm.4502	NM_008563	ENSMUSG00000041859	Mcm3	AL033361|C80350|Mcmd|P1|P1-MCM3|p1.m	minichromosome maintenance complex component 3	protein-coding
2.3078367551788688	chr18	12955401	12956200	+	0	NA	Intergenic	Intergenic	-13959	NM_207530	64291	Mm.259470	NM_020573	ENSMUSG00000044252	Osbpl1a	G430090F17Rik|Gm753|ORP-1|Osbpl1b	oxysterol binding protein-like 1A	protein-coding
1.682202722877264	chr11	71252001	71252600	+	0	NA	non-coding (NR_027858, exon 8 of 13)	non-coding (NR_027858, exon 8 of 13)	-21567	NM_001040696	637515	Mm.390402	NM_001039680	ENSMUSG00000070390	Nlrp1b	Nalp1b	NLR family, pyrin domain containing 1B	protein-coding
1.7704664207994938	chr15	42674801	42676400	+	0	NA	intron (NM_001286062, intron 1 of 8)	intron (NM_001286062, intron 1 of 8)	1377	NM_009640	11600	Mm.309336	NM_009640	ENSMUSG00000022309	Angpt1	1110046O21Rik|Ang-1|Ang1	angiopoietin 1	protein-coding
6.723618894815445	chr19	4989001	4989400	+	0	NA	intron (NM_153553, intron 1 of 7)	intron (NM_153553, intron 1 of 7)	771	NM_153553	225872	Mm.287867	NM_153553	ENSMUSG00000045903	Npas4	LE-PAS|Nxf	neuronal PAS domain protein 4	protein-coding
1.3249942407011985	chr8	61223801	61224800	+	0	NA	5' UTR (NM_021506, exon 1 of 12)	5' UTR (NM_021506, exon 1 of 12)	129	NM_021506	59009	Mm.27949	NM_021506	ENSMUSG00000031642	Sh3rf1	2200003J05Rik|Posh|R75531|Sh3md2	SH3 domain containing ring finger 1	protein-coding
7.628291521657312	chr13	104286001	104288600	+	0	NA	promoter-TSS (NR_136938)	promoter-TSS (NR_136938)	-535	NM_001081020	108154	Mm.208125	NM_175496	ENSMUSG00000046169	Adamts6	A930019D11Rik|ADAM-TS6|b2b1879.1Clo|b2b2029Clo|b2b2182Clo|b2b2187.1Clo|b2b2228Clo	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6	protein-coding
7.955251838334504	chr8	20416001	20420200	+	0	NA	intron (NR_028428, intron 1 of 5)	intron (NR_028428, intron 1 of 5)	6714	NR_028428	381598	Mm.359054	NM_001024708	ENSMUSG00000071793	2610005L07Rik	2810038F24Rik|6720476A01Rik	cadherin 11 pseudogene	pseudo
0.7528376234695315	chr10	117530401	117531200	+	0	NA	Intergenic	BC1_Mm|scRNA|scRNA	-83365	NR_152734	102634600	Mm.399106	NR_152734	ENSMUSG00000112344	Gm32141	-	predicted gene, 32141	ncRNA
4.784042173730476	chr9	96719001	96720400	+	0	NA	promoter-TSS (NM_001359960)	promoter-TSS (NM_001359960)	150	NM_001359959	245007	Mm.485954	NM_175537	ENSMUSG00000040433	Zbtb38	A930014K01Rik|CIBZ	zinc finger and BTB domain containing 38	protein-coding
0.0-41	chr15	89458601	89458800	+	0	NA	intron (NM_021921, intron 5 of 11)	intron (NM_021921, intron 5 of 11)	4789	NM_021921	60597	Mm.173337	NM_021921	ENSMUSG00000022619	Mapk8ip2	3230402N03Rik|AI847694|AW049958|IB2|Jip2|R75148	mitogen-activated protein kinase 8 interacting protein 2	protein-coding
3.8749505151063204	chr2	52741601	52742800	+	0	NA	promoter-TSS (NM_019667)	promoter-TSS (NM_019667)	-51	NM_019667	56324	Mm.263639	NM_019667	ENSMUSG00000055371	Stam2	1200004O12Rik|5730456G07Rik|BB145015|Hbp	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2	protein-coding
2.889338922686875	chr18	67799801	67800600	+	0	NA	promoter-TSS (NM_027556)	promoter-TSS (NM_027556)	93	NM_027556	70799	Mm.30857	NM_027556	ENSMUSG00000024542	Cep192	4631422C13Rik|D430014P18Rik	centrosomal protein 192	protein-coding
1.0754823248301233	chr4	133967001	133968400	+	0	NA	intron (NM_016957, intron 1 of 5)	CpG	291	NM_016957	15331	Mm.319660	NM_016957	ENSMUSG00000003038	Hmgn2	HMG-17|Hmg17	high mobility group nucleosomal binding domain 2	protein-coding
3.787552156485617	chr19	44107001	44107800	+	0	NA	promoter-TSS (NM_007700)	promoter-TSS (NM_007700)	77	NM_001162410	12675	Mm.3996	NM_007700	ENSMUSG00000025199	Chuk	AI256658|Chuk1|Fbx24|Fbxo24|IKBKA|IKK alpha|IKK1|Ikka|NFKBIKA	conserved helix-loop-helix ubiquitous kinase	protein-coding
5.378895193338394	chr17	36110801	36111800	+	0	NA	exon (NM_001271005, exon 2 of 7)	exon (NM_001271005, exon 2 of 7)	376	NM_001271005	667803	Mm.477808	NM_001271005		H2-T-ps	C920025E04Rik|H2-T11	histocompatibility 2, T region locus, pseudogene	protein-coding
4.465106010437012	chr11	5713201	5713400	+	0	NA	TTS (NM_001361591)	TTS (NM_001361591)	-5599	NM_001362871	64660	Mm.7328	NM_026080	ENSMUSG00000020477	Mrps24	3110030K20Rik|AI414579|MRP-S24|Rpms24|S24mt	mitochondrial ribosomal protein S24	protein-coding
11.105653196573257	chr4	107314001	107314800	+	0	NA	promoter-TSS (NM_001205156)	promoter-TSS (NM_001205156)	37	NM_145550	230584	Mm.29118	NM_145550	ENSMUSG00000057375	Yipf1	C030002N13Rik	Yip1 domain family, member 1	protein-coding
1.4087582242985566	chr16	38160401	38161000	+	0	NA	intron (NM_001347232, intron 2 of 11)	intron (NM_001347232, intron 2 of 11)	-71440	NR_033221	414072	Mm.483602	NR_033221		BC031361	-	cDNA sequence BC031361	ncRNA
7.8243194706737995	chr6	47669201	47670000	+	0	NA	Intergenic	RMER12B|LTR|ERVK	-1509	NR_002841	19799		NR_002841		Rn4.5s	-	4.5S RNA	rRNA
3.6066980312267938	chr4	123016401	123017000	+	0	NA	exon (NM_025873, exon 1 of 11)	exon (NM_025873, exon 1 of 11)	107	NR_151450	66966	Mm.235030	NM_025873	ENSMUSG00000028653	Trit1	2310075G14Rik|AI314189|AI314635|AV099619|IPPT|IPT|MOD5	tRNA isopentenyltransferase 1	protein-coding
3.4284399275978408	chr3	87929601	87930800	+	0	NA	promoter-TSS (NM_153562)	promoter-TSS (NM_153562)	-5	NM_153562	229503	Mm.296008	NM_153562	ENSMUSG00000004896	Rrnad1	-	ribosomal RNA adenine dimethylase domain containing 1	protein-coding
0.7528376281261444	chr9	120095801	120096200	+	0	NA	Intergenic	L1M5|LINE|L1	3867	NM_007720	12776	Mm.442098	NM_007720	ENSMUSG00000042262	Ccr8	C-C|C-C CKR-8|CC-CKR-8|CCR-8|CKR-8|Cmkbr8|mCCR8	chemokine (C-C motif) receptor 8	protein-coding
2.211785040795803	chr17	31511801	31512600	+	0	NA	exon (NM_021322, exon 1 of 11)	exon (NM_021322, exon 1 of 11)	287	NM_021322	57773	Mm.143771	NM_021322	ENSMUSG00000024037	Wdr4	AI415180|AI448349|D530049K22Rik|Wh	WD repeat domain 4	protein-coding
1.1976175606250763	chr9	55512801	55513400	+	0	NA	promoter-TSS (NM_145615)	promoter-TSS (NM_145615)	-857	NM_145615	110842	Mm.290853	NM_145615	ENSMUSG00000032314	Etfa	2010200I21Rik|D9Ertd394e	electron transferring flavoprotein, alpha polypeptide	protein-coding
0.0-47	chr17	52157201	52157400	+	0	NA	intron (NR_155494, intron 1 of 3)	intron (NR_155494, intron 1 of 3)	8011	NR_155494	100503190	Mm.170588	NR_155494		Gm19585	-	predicted gene, 19585	ncRNA
2.103495128452778	chr19	41829601	41831000	+	0	NA	exon (NM_008043, exon 1 of 1)	exon (NM_008043, exon 1 of 1)	330	NM_008043	14296	Mm.4573	NM_008043	ENSMUSG00000067199	Frat1	AW060382	frequently rearranged in advanced T cell lymphomas	protein-coding
0.4301929266325065	chr8	122475201	122476600	+	0	NA	promoter-TSS (NM_153775)	promoter-TSS (NM_153775)	174	NM_001033142	68718	Mm.34356	NM_001033142	ENSMUSG00000014470	Rnf166	1110031E24Rik|AW555115|Zfp313l	ring finger protein 166	protein-coding
6.859648855030537	chr6	72389601	72390600	+	0	NA	intron (NM_016794, intron 1 of 2)	intron (NM_016794, intron 1 of 2)	567	NM_016794	22320	Mm.1838	NM_016794	ENSMUSG00000050732	Vamp8	AU041171|Edb|endobrevin	vesicle-associated membrane protein 8	protein-coding
2.8763589640813216	chr4	119108601	119110000	+	0	NA	intron (NM_011400, intron 1 of 9)	intron (NM_011400, intron 1 of 9)	555	NM_011400	20525	Mm.21002	NM_011400	ENSMUSG00000028645	Slc2a1	Glut-1|Glut1	solute carrier family 2 (facilitated glucose transporter), member 1	protein-coding
3.3436375004904613	chr5	9160801	9162200	+	0	NA	intron (NR_152861, intron 1 of 16)	CpG	276	NR_152858	23857	Mm.22480	NM_011806	ENSMUSG00000042508	Dmtf1	Dimp|Dmp1	cyclin D binding myb-like transcription factor 1	protein-coding
3.0944223031401634	chr1	127242601	127242800	+	0	NA	intron (NM_145128, intron 1 of 17)	MTE2a|LTR|ERVL-MaLR	37714	NM_145128	107895	Mm.214682	NM_145128	ENSMUSG00000036155	Mgat5	4930471A21Rik|5330407H02Rik|AI480971|GlcNAc-TV	mannoside acetylglucosaminyltransferase 5	protein-coding
0.752837622538209	chr6	42217401	42218600	+	0	NA	Intergenic	L1_Mus1|LINE|L1	2672	NM_001001453	387515	Mm.377922	NM_001001453	ENSMUSG00000051917	Tas2r144	Tas2r40|Tas2r44|mt2r33	taste receptor, type 2, member 144	protein-coding
0.8134107651809851	chr4	44011601	44012200	+	0	NA	promoter-TSS (NM_001369159)	promoter-TSS (NM_001369159)	-770	NM_016760	12757	Mm.298875	NM_016760	ENSMUSG00000028478	Clta	AV026556|Lca	clathrin, light polypeptide (Lca)	protein-coding
3.562229474850512	chr13	29983601	29986600	+	0	NA	promoter-TSS (NM_001289920)	promoter-TSS (NM_001289920)	-709	NM_001289920	13557	Mm.268356	NM_010093	ENSMUSG00000016477	E2f3	E2F3b|E2f3a	E2F transcription factor 3	protein-coding
3.758996218442917	chr10	62327601	62327800	+	0	NA	intron (NM_010438, intron 4 of 21)	intron (NM_010438, intron 4 of 21)	12721	NM_001146100	15275	Mm.196605	NM_010438	ENSMUSG00000037012	Hk1	BB404130|Hk-1|Hk1-s|dea|mHk1-s	hexokinase 1	protein-coding
0.0-5	chr7	58711801	58712000	+	0	NA	intron (NM_009728, intron 1 of 20)	intron (NM_009728, intron 1 of 20)	53698	NM_009728	11982	Mm.135129	NM_009728	ENSMUSG00000025324	Atp10a	Atp10c|pfatp	ATPase, class V, type 10A	protein-coding
3.333728529918995	chr4	131873001	131874800	+	0	NA	promoter-TSS (NM_001369308)	promoter-TSS (NM_001369308)	-160	NM_001369308	57317	Mm.2478	NM_020587	ENSMUSG00000028911	Srsf4	5730499P16Rik|AW550192|MNCb-2616|SRp75|Sfrs4	serine/arginine-rich splicing factor 4	protein-coding
